ook;ook;normal;ook;ook;59
over;over;normal;erover;erover;807
erover;erover;form;erover;erover;807
hierover;hierover;form;erover;erover;807
daarover;daarover;form;erover;erover;807
waarover;waarover;form;erover;erover;807
doen;doen;normal;doen;doen;61
deed;deed;form;doen;doen;61
gedaan;gedaan;form;doen;doen;61
doe;doe;form;doen;doen;61
doet;doet;form;doen;doen;61
deedt;deedt;form;doen;doen;61
deden;deden;form;doen;doen;61
dede;dede;form;doen;doen;61
doend;doend;form;doen;doen;61
gaan;gaan;normal;gaan;gaan;62
ging;ging;form;gaan;gaan;62
gegaan;gegaan;form;gaan;gaan;62
ga;ga;form;gaan;gaan;62
gaat;gaat;form;gaan;gaan;62
gingt;gingt;form;gaan;gaan;62
gingen;gingen;form;gaan;gaan;62
ginge;ginge;form;gaan;gaan;62
gaand;gaand;form;gaan;gaan;62
kom;kom;normal;komen;komen;113
mij;mij;normal;mij;mij;64
daar;daar;normal;daar;daar;65
zou;zou;normal;zullen;zullen;187
bij;bij;normal;erbij;erbij;635
erbij;erbij;form;erbij;erbij;635
hierbij;hierbij;form;erbij;erbij;635
daarbij;daarbij;form;erbij;erbij;635
waarbij;waarbij;form;erbij;erbij;635
al;al;normal;al;al;68
of;of;normal;of;of;69
jullie;jullie;normal;jullie;jullie;70
ons;ons;normal;ons;ons;71
gaat;gaat;normal;gaan;gaan;62
iets;iets;normal;iets;iets;73
hebt;hebt;normal;hebben;hebben;48
zal;zal;normal;zullen;zullen;187
waarom;waarom;normal;om;om;33
om;om;form;om;om;33
erom;erom;form;om;om;33
hierom;hierom;form;om;om;33
daarom;daarom;form;om;om;33
ergens om;ergens om;form;om;om;33
nergens om;nergens om;form;om;om;33
overal om;overal om;form;om;om;33
had;had;normal;hebben;hebben;48
meer;meer;normal;meren;meren;14329
laat;laat;normal;laten;laten;106
doe;doe;normal;doen;doen;61
wie;wie;normal;wie;wie;83
moeten;moeten;normal;moeten;moeten;84
moest;moest;form;moeten;moeten;84
gemoeten;gemoeten;form;moeten;moeten;84
moet;moet;form;moeten;moeten;84
moesten;moesten;form;moeten;moeten;84
moete;moete;form;moeten;moeten;84
moeste;moeste;form;moeten;moeten;84
moetend;moetend;form;moeten;moeten;84
deze;deze;normal;dat;dat;4
alles;alles;normal;alles;alles;86
kunnen;kunnen;normal;kunnen;kunnen;87
kon;kon;form;kunnen;kunnen;87
gekund;gekund;form;kunnen;kunnen;87
kan;kan;form;kunnen;kunnen;87
kunt;kunt;form;kunnen;kunnen;87
kondt;kondt;form;kunnen;kunnen;87
konden;konden;form;kunnen;kunnen;87
kunne;kunne;form;kunnen;kunnen;87
konde;konde;form;kunnen;kunnen;87
kunnend;kunnend;form;kunnen;kunnen;87
jou;jou;normal;jou;jou;88
toch;toch;normal;toch;toch;89
echt;echt;normal;echt;echt;90
denk;denk;normal;denken;denken;288
zien;zien;normal;zien;zien;92
zag;zag;form;zien;zien;92
gezien;gezien;form;zien;zien;92
zie;zie;form;zien;zien;92
ziet;ziet;form;zien;zien;92
zaagt;zaagt;form;zien;zien;92
zagen;zagen;form;zien;zien;92
zage;zage;form;zien;zien;92
ziend;ziend;form;zien;zien;92
weg;weg;normal;weg;weg;93
nou;nou;normal;nou;nou;94
alleen;alleen;normal;alleen;alleen;95
nooit;nooit;normal;nooit;nooit;96
door;door;normal;waardoor;waardoor;1971
erdoor;erdoor;form;waardoor;waardoor;1971
hierdoor;hierdoor;form;waardoor;waardoor;1971
daardoor;daardoor;form;waardoor;waardoor;1971
waardoor;waardoor;form;waardoor;waardoor;1971
mee;mee;normal;met;met;23
met;met;form;met;met;23
ermee;ermee;form;met;met;23
hiermee;hiermee;form;met;met;23
daarmee;daarmee;form;met;met;23
waarmee;waarmee;form;met;met;23
dus;dus;normal;dus;dus;99
man;man;normal;man;man;100
even;even;normal;even;even;101
eens;eens;normal;eens;eens;102
terug;terug;normal;terug;terug;103
komt;komt;normal;komen;komen;113
misschien;misschien;normal;misschien;misschien;105
laten;laten;normal;laten;laten;106
liet;liet;form;laten;laten;106
gelaten;gelaten;form;laten;laten;106
laat;laat;form;laten;laten;106
lieten;lieten;form;laten;laten;106
late;late;form;laten;laten;106
liete;liete;form;laten;laten;106
latend;latend;form;laten;laten;106
niets;niets;normal;niets;niets;107
zei;zei;normal;zeggen;zeggen;120
iemand;iemand;normal;iemand;iemand;109
hou;hou;normal;houden;houden;230
veel;veel;normal;velen;velen;2852
komen;komen;normal;komen;komen;113
kwam;kwam;form;komen;komen;113
gekomen;gekomen;form;komen;komen;113
kom;kom;form;komen;komen;113
komt;komt;form;komen;komen;113
kwaamt;kwaamt;form;komen;komen;113
kwamen;kwamen;form;komen;komen;113
kome;kome;form;komen;komen;113
kwame;kwame;form;komen;komen;113
komend;komend;form;komen;komen;113
weer;weer;normal;weren;weren;20415
tot;tot;normal;toe;toe;203
toe;toe;form;toe;toe;203
ertoe;ertoe;form;toe;toe;203
hiertoe;hiertoe;form;toe;toe;203
daartoe;daartoe;form;toe;toe;203
waartoe;waartoe;form;toe;toe;203
ergens toe;ergens toe;form;toe;toe;203
nergens toe;nergens toe;form;toe;toe;203
overal toe;overal toe;form;toe;toe;203
zeg;zeg;normal;zeggen;zeggen;120
uw;uw;normal;uw;uw;117
mensen;mensen;normal;mensen;mensen;118
toen;toen;normal;toen;toen;119
zeggen;zeggen;normal;zeggen;zeggen;120
zei;zei;form;zeggen;zeggen;120
zegde;zegde;form;zeggen;zeggen;120
gezegd;gezegd;form;zeggen;zeggen;120
zeg;zeg;form;zeggen;zeggen;120
zegt;zegt;form;zeggen;zeggen;120
zeidt;zeidt;form;zeggen;zeggen;120
zeiden;zeiden;form;zeggen;zeggen;120
zegden;zegden;form;zeggen;zeggen;120
zegge;zegge;form;zeggen;zeggen;120
zeide;zeide;form;zeggen;zeggen;120
zeggend;zeggend;form;zeggen;zeggen;120
worden;worden;normal;worden;worden;121
werd;werd;form;worden;worden;121
geworden;geworden;form;worden;worden;121
word;word;form;worden;worden;121
wordt;wordt;form;worden;worden;121
werdt;werdt;form;worden;worden;121
werden;werden;form;worden;worden;121
worde;worde;form;worden;worden;121
werde;werde;form;worden;worden;121
wordend;wordend;form;worden;worden;121
onze;onze;normal;onze;onze;122
zit;zit;normal;zitten;zitten;166
mag;mag;normal;mogen;mogen;470
kijk;kijk;normal;kijken;kijken;233
leven;leven;normal;leven;leven;127
leefde;leefde;form;leven;leven;127
geleefd;geleefd;form;leven;leven;127
leef;leef;form;leven;leven;127
leeft;leeft;form;leven;leven;127
leefden;leefden;form;leven;leven;127
leve;leve;form;leven;leven;127
levend;levend;form;leven;leven;127
heel;heel;normal;helen;helen;2211
nodig;nodig;normal;nodig;nodig;129
tegen;tegen;normal;ertegen;ertegen;6353
ertegen;ertegen;form;ertegen;ertegen;6353
hiertegen;hiertegen;form;ertegen;ertegen;6353
daartegen;daartegen;form;ertegen;ertegen;6353
waartegen;waartegen;form;ertegen;ertegen;6353
wordt;wordt;normal;worden;worden;121
gewoon;gewoon;normal;gewoon;gewoon;132
twee;twee;normal;twee;twee;133
net;net;normal;net;net;134
dood;dood;normal;doden;doden;443
altijd;altijd;normal;altijd;altijd;136
weten;weten;normal;wijten;wijten;18312
wist;wist;form;wijten;wijten;18312
geweten;geweten;form;wijten;wijten;18312
weet;weet;form;wijten;wijten;18312
wisten;wisten;form;wijten;wijten;18312
wete;wete;form;wijten;wijten;18312
wiste;wiste;form;wijten;wijten;18312
wetend;wetend;form;wijten;wijten;18312
wij;wij;normal;wij;wij;138
maken;maken;normal;maken;maken;139
maakte;maakte;form;maken;maken;139
gemaakt;gemaakt;form;maken;maken;139
maak;maak;form;maken;maken;139
maakt;maakt;form;maken;maken;139
maakten;maakten;form;maken;maken;139
make;make;form;maken;maken;139
makend;makend;form;maken;maken;139
tijd;tijd;normal;tijd;tijd;140
gedaan;gedaan;normal;doen;doen;61
af;af;normal;eraf;eraf;1123
eraf;eraf;form;eraf;eraf;1123
hieraf;hieraf;form;eraf;eraf;1123
daaraf;daaraf;form;eraf;eraf;1123
waaraf;waaraf;form;eraf;eraf;1123
omdat;omdat;normal;omdat;omdat;143
geef;geef;normal;geven;geven;240
zeker;zeker;normal;zeker;zeker;145
zie;zie;normal;zien;zien;92
dag;dag;normal;dag;dag;147
doet;doet;normal;doen;doen;61
wacht;wacht;normal;wachten;wachten;329
niks;niks;normal;niksen;niksen;24447
kunt;kunt;normal;kunnen;kunnen;87
vrouw;vrouw;normal;vrouw;vrouw;152
huis;huis;normal;huizen;huizen;2151
allemaal;allemaal;normal;allemaal;allemaal;154
vader;vader;normal;vader;vader;155
geld;geld;normal;gelden;gelden;7003
dacht;dacht;normal;denken;denken;288
anders;anders;normal;anders;anders;158
wilt;wilt;normal;willen;willen;164
dank;dank;normal;danken;danken;2684
jaar;jaar;normal;jaar;jaar;161
hun;hun;normal;hun;hun;162
zij;zij;normal;zijn;zijn;18
willen;willen;normal;willen;willen;164
wilde;wilde;form;willen;willen;164
wou;wou;form;willen;willen;164
gewild;gewild;form;willen;willen;164
wil;wil;form;willen;willen;164
wilt;wilt;form;willen;willen;164
woudt;woudt;form;willen;willen;164
wilden;wilden;form;willen;willen;164
wouden;wouden;form;willen;willen;164
wille;wille;form;willen;willen;164
woude;woude;form;willen;willen;164
willend;willend;form;willen;willen;164
erg;erg;normal;erg;erg;165
zitten;zitten;normal;zitten;zitten;166
zat;zat;form;zitten;zitten;166
gezeten;gezeten;form;zitten;zitten;166
zit;zit;form;zitten;zitten;166
zaten;zaten;form;zitten;zitten;166
zitte;zitte;form;zitten;zitten;166
zate;zate;form;zitten;zitten;166
zittend;zittend;form;zitten;zitten;166
keer;keer;normal;keren;keren;1718
jouw;jouw;normal;jouw;jouw;169
zoals;zoals;normal;zoals;zoals;170
wilde;wilde;normal;willen;willen;164
niemand;niemand;normal;niemand;niemand;172
iedereen;iedereen;normal;iedereen;iedereen;173
zich;zich;normal;zich;zich;174
gezien;gezien;normal;zien;zien;92
vind;vind;normal;vinden;vinden;197
beter;beter;normal;beteren;beteren;13494
werk;werk;normal;werken;werken;342
binnen;binnen;normal;daarbinnen;daarbinnen;2782
erbinnen;erbinnen;form;daarbinnen;daarbinnen;2782
hierbinnen;hierbinnen;form;daarbinnen;daarbinnen;2782
daarbinnen;daarbinnen;form;daarbinnen;daarbinnen;2782
waarbinnen;waarbinnen;form;daarbinnen;daarbinnen;2782
bedankt;bedankt;normal;bedanken;bedanken;1371
spijt;spijt;normal;spijten;spijten;14498
vast;vast;normal;vasten;vasten;17942
neem;neem;normal;nemen;nemen;282
andere;andere;normal;andere;andere;184
staat;staat;normal;staan;staan;271
moeder;moeder;normal;moeder;moeder;186
zullen;zullen;normal;zullen;zullen;187
zou;zou;form;zullen;zullen;187
zal;zal;form;zullen;zullen;187
zult;zult;form;zullen;zullen;187
zoudt;zoudt;form;zullen;zullen;187
zouden;zouden;form;zullen;zullen;187
zulle;zulle;form;zullen;zullen;187
zoude;zoude;form;zullen;zullen;187
zullend;zullend;form;zullen;zullen;187
waren;waren;normal;zijn;zijn;18
waarde;waarde;form;zijn;zijn;18
gewaard;gewaard;form;zijn;zijn;18
waar;waar;form;zijn;zijn;18
waart;waart;form;zijn;zijn;18
waarden;waarden;form;zijn;zijn;18
ware;ware;form;zijn;zijn;18
warend;warend;form;zijn;zijn;18
maak;maak;normal;maken;maken;139
praten;praten;normal;praten;praten;190
praatte;praatte;form;praten;praten;190
gepraat;gepraat;form;praten;praten;190
praat;praat;form;praten;praten;190
praatten;praatten;form;praten;praten;190
prate;prate;form;praten;praten;190
pratend;pratend;form;praten;praten;190
kon;kon;normal;kunnen;kunnen;87
mooi;mooi;normal;mooi;mooi;194
hele;hele;normal;helen;helen;2211
genoeg;genoeg;normal;genoeg;genoeg;196
vinden;vinden;normal;vinden;vinden;197
vond;vond;form;vinden;vinden;197
gevonden;gevonden;form;vinden;vinden;197
vind;vind;form;vinden;vinden;197
vindt;vindt;form;vinden;vinden;197
vondt;vondt;form;vinden;vinden;197
vonden;vonden;form;vinden;vinden;197
vinde;vinde;form;vinden;vinden;197
vonde;vonde;form;vinden;vinden;197
vindend;vindend;form;vinden;vinden;197
lang;lang;normal;lang;lang;198
leuk;leuk;normal;leuk;leuk;199
wist;wist;normal;weten;weten;137
na;na;normal;daarna;daarna;593
erna;erna;form;daarna;daarna;593
hierna;hierna;form;daarna;daarna;593
daarna;daarna;form;daarna;daarna;593
waarna;waarna;form;daarna;daarna;593
graag;graag;normal;graag;graag;202
toe;toe;normal;tot;tot;115
tot;tot;form;tot;tot;115
ertoe;ertoe;form;tot;tot;115
hiertoe;hiertoe;form;tot;tot;115
daartoe;daartoe;form;tot;tot;115
waartoe;waartoe;form;tot;tot;115
helpen;helpen;normal;helpen;helpen;204
hielp;hielp;form;helpen;helpen;204
geholpen;geholpen;form;helpen;helpen;204
help;help;form;helpen;helpen;204
helpt;helpt;form;helpen;helpen;204
hielpt;hielpt;form;helpen;helpen;204
hielpen;hielpen;form;helpen;helpen;204
helpe;helpe;form;helpen;helpen;204
hielpe;hielpe;form;helpen;helpen;204
helpend;helpend;form;helpen;helpen;204
zegt;zegt;normal;zeggen;zeggen;120
elkaar;elkaar;normal;elkaar;elkaar;206
ziet;ziet;normal;zien;zien;92
blijf;blijf;normal;blijven;blijven;224
natuurlijk;natuurlijk;normal;natuurlijk;natuurlijk;209
god;god;normal;god;god;210
klaar;klaar;normal;klaren;klaren;9676
bedoel;bedoel;normal;bedoelen;bedoelen;5553
hallo;hallo;normal;hallo;hallo;213
sorry;sorry;normal;sorry;sorry;214
helemaal;helemaal;normal;helemaal;helemaal;215
maakt;maakt;normal;maken;maken;139
gek;gek;normal;gek;gek;217
alle;alle;normal;alle;alle;218
luister;luister;normal;luisteren;luisteren;795
drie;drie;normal;drie;drie;220
geweest;geweest;normal;zijn;zijn;18
meneer;meneer;normal;meneer;meneer;222
werd;werd;normal;worden;worden;121
blijven;blijven;normal;blijven;blijven;224
bleef;bleef;form;blijven;blijven;224
gebleven;gebleven;form;blijven;blijven;224
blijf;blijf;form;blijven;blijven;224
blijft;blijft;form;blijven;blijven;224
bleeft;bleeft;form;blijven;blijven;224
bleven;bleven;form;blijven;blijven;224
blijve;blijve;form;blijven;blijven;224
bleve;bleve;form;blijven;blijven;224
blijvend;blijvend;form;blijven;blijven;224
zonder;zonder;normal;zonder;zonder;225
hoor;hoor;normal;horen;horen;302
dingen;dingen;normal;dingen;dingen;227
dong;dong;form;dingen;dingen;227
gedongen;gedongen;form;dingen;dingen;227
ding;ding;form;dingen;dingen;227
dingt;dingt;form;dingen;dingen;227
dongt;dongt;form;dingen;dingen;227
dongen;dongen;form;dingen;dingen;227
dinge;dinge;form;dingen;dingen;227
donge;donge;form;dingen;dingen;227
dingend;dingend;form;dingen;dingen;227
ging;ging;normal;gaan;gaan;62
houden;houden;normal;houden;houden;230
hield;hield;form;houden;houden;230
gehouden;gehouden;form;houden;houden;230
hou;hou;form;houden;houden;230
houd;houd;form;houden;houden;230
houdt;houdt;form;houden;houden;230
hieldt;hieldt;form;houden;houden;230
hielden;hielden;form;houden;houden;230
houde;houde;form;houden;houden;230
hielde;hielde;form;houden;houden;230
houdend;houdend;form;houden;houden;230
alsjeblieft;alsjeblieft;normal;alsjeblieft;alsjeblieft;231
krijgen;krijgen;normal;krijgen;krijgen;232
kreeg;kreeg;form;krijgen;krijgen;232
gekregen;gekregen;form;krijgen;krijgen;232
krijg;krijg;form;krijgen;krijgen;232
krijgt;krijgt;form;krijgen;krijgen;232
kreegt;kreegt;form;krijgen;krijgen;232
kregen;kregen;form;krijgen;krijgen;232
krijge;krijge;form;krijgen;krijgen;232
krege;krege;form;krijgen;krijgen;232
krijgend;krijgend;form;krijgen;krijgen;232
kijken;kijken;normal;kijken;kijken;233
keek;keek;form;kijken;kijken;233
gekeken;gekeken;form;kijken;kijken;233
kijk;kijk;form;kijken;kijken;233
kijkt;kijkt;form;kijken;kijken;233
keekt;keekt;form;kijken;kijken;233
keken;keken;form;kijken;kijken;233
kijke;kijke;form;kijken;kijken;233
keke;keke;form;kijken;kijken;233
kijkend;kijkend;form;kijken;kijken;233
vriend;vriend;normal;vriend;vriend;234
grote;grote;normal;grote;grote;235
idee;idee;normal;idee;idee;236
kwam;kwam;normal;komen;komen;113
bang;bang;normal;bang;bang;238
steeds;steeds;normal;steeds;steeds;239
geven;geven;normal;geven;geven;240
gaf;gaf;form;geven;geven;240
gegeven;gegeven;form;geven;geven;240
geef;geef;form;geven;geven;240
geeft;geeft;form;geven;geven;240
gaaft;gaaft;form;geven;geven;240
gaven;gaven;form;geven;geven;240
geve;geve;form;geven;geven;240
gave;gave;form;geven;geven;240
gevend;gevend;form;geven;geven;240
kinderen;kinderen;normal;kinderen;kinderen;241
achter;achter;normal;erachter;erachter;1477
erachter;erachter;form;erachter;erachter;1477
hierachter;hierachter;form;erachter;erachter;1477
daarachter;daarachter;form;erachter;erachter;1477
waarachter;waarachter;form;erachter;erachter;1477
eerste;eerste;normal;eerste;eerste;243
naam;naam;normal;naam;naam;244
vertellen;vertellen;normal;vertellen;vertellen;246
vertelde;vertelde;form;vertellen;vertellen;246
verteld;verteld;form;vertellen;vertellen;246
vertel;vertel;form;vertellen;vertellen;246
vertelt;vertelt;form;vertellen;vertellen;246
vertelden;vertelden;form;vertellen;vertellen;246
vertelle;vertelle;form;vertellen;vertellen;246
vertellend;vertellend;form;vertellen;vertellen;246
goede;goede;normal;goeden;goeden;13385
ooit;ooit;normal;ooit;ooit;248
moest;moest;normal;moeten;moeten;84
snel;snel;normal;snellen;snellen;41542
onder;onder;normal;eronder;eronder;4729
eronder;eronder;form;eronder;eronder;4729
hieronder;hieronder;form;eronder;eronder;4729
daaronder;daaronder;form;eronder;eronder;4729
waaronder;waaronder;form;eronder;eronder;4729
zag;zag;normal;zien;zien;92
wanneer;wanneer;normal;wanneer;wanneer;253
auto;auto;normal;auto;auto;254
ie;ie;normal;ie;ie;255
beetje;beetje;normal;beetje;beetje;256
eten;eten;normal;eten;eten;257
at;at;form;eten;eten;257
gegeten;gegeten;form;eten;eten;257
eet;eet;form;eten;eten;257
aten;aten;form;eten;eten;257
ete;ete;form;eten;eten;257
ate;ate;form;eten;eten;257
etend;etend;form;eten;eten;257
vragen;vragen;normal;vragen;vragen;258
vroeg;vroeg;form;vragen;vragen;258
gevraagd;gevraagd;form;vragen;vragen;258
vraag;vraag;form;vragen;vragen;258
vraagt;vraagt;form;vragen;vragen;258
vroegt;vroegt;form;vragen;vragen;258
vroegen;vroegen;form;vragen;vragen;258
vrage;vrage;form;vragen;vragen;258
vroege;vroege;form;vragen;vragen;258
vragend;vragend;form;vragen;vragen;258
gebeurd;gebeurd;normal;gebeuren;gebeuren;475
zelf;zelf;normal;zelf;zelf;260
vraag;vraag;normal;vragen;vragen;258
jongen;jongen;normal;jongen;jongen;262
jongde;jongde;form;jongen;jongen;262
gejongd;gejongd;form;jongen;jongen;262
jong;jong;form;jongen;jongen;262
jongt;jongt;form;jongen;jongen;262
jongden;jongden;form;jongen;jongen;262
jonge;jonge;form;jongen;jongen;262
jongend;jongend;form;jongen;jongen;262
paar;paar;normal;paren;paren;7437
ken;ken;normal;kennen;kennen;516
deed;deed;normal;doen;doen;61
kun;kun;normal;kun;kun;266
o;o;normal;o;o;267
lijkt;lijkt;normal;lijken;lijken;818
verdomme;verdomme;normal;verdommen;verdommen;24702
morgen;morgen;normal;morgen;morgen;270
staan;staan;normal;staan;staan;271
stond;stond;form;staan;staan;271
gestaan;gestaan;form;staan;staan;271
sta;sta;form;staan;staan;271
staat;staat;form;staan;staan;271
stondt;stondt;form;staan;staan;271
stonden;stonden;form;staan;staan;271
stonde;stonde;form;staan;staan;271
staand;staand;form;staan;staan;271
zorgen;zorgen;normal;zorgen;zorgen;272
zorgde;zorgde;form;zorgen;zorgen;272
gezorgd;gezorgd;form;zorgen;zorgen;272
zorg;zorg;form;zorgen;zorgen;272
zorgt;zorgt;form;zorgen;zorgen;272
zorgden;zorgden;form;zorgen;zorgen;272
zorge;zorge;form;zorgen;zorgen;272
zorgend;zorgend;form;zorgen;zorgen;272
want;want;normal;want;want;273
nieuwe;nieuwe;normal;nieuwe;nieuwe;274
gezegd;gezegd;normal;zeggen;zeggen;120
thuis;thuis;normal;thuis;thuis;276
laatste;laatste;normal;laatste;laatste;277
heen;heen;normal;heen;heen;278
erheen;erheen;form;heen;heen;278
hierheen;hierheen;form;heen;heen;278
daarheen;daarheen;form;heen;heen;278
waarheen;waarheen;form;heen;heen;278
geloof;geloof;normal;geloven;geloven;377
geweldig;geweldig;normal;geweldig;geweldig;280
wereld;wereld;normal;wereld;wereld;281
nemen;nemen;normal;nemen;nemen;282
nam;nam;form;nemen;nemen;282
genomen;genomen;form;nemen;nemen;282
neem;neem;form;nemen;nemen;282
neemt;neemt;form;nemen;nemen;282
naamt;naamt;form;nemen;nemen;282
namen;namen;form;nemen;nemen;282
neme;neme;form;nemen;nemen;282
name;name;form;nemen;nemen;282
nemend;nemend;form;nemen;nemen;282
hadden;hadden;normal;hebben;hebben;48
zelfs;zelfs;normal;zelfs;zelfs;284
jongens;jongens;normal;jongens;jongens;285
meisje;meisje;normal;meisje;meisje;286
mannen;mannen;normal;mannen;mannen;287
denken;denken;normal;denken;denken;288
dacht;dacht;form;denken;denken;288
gedacht;gedacht;form;denken;denken;288
denk;denk;form;denken;denken;288
denkt;denkt;form;denken;denken;288
dachten;dachten;form;denken;denken;288
denke;denke;form;denken;denken;288
dachte;dachte;form;denken;denken;288
denkend;denkend;form;denken;denken;288
enige;enige;normal;enige;enige;289
vertel;vertel;normal;vertellen;vertellen;246
denkt;denkt;normal;denken;denken;288
krijg;krijg;normal;krijgen;krijgen;232
samen;samen;normal;samen;samen;293
vandaag;vandaag;normal;vandaag;vandaag;294
hoop;hoop;normal;hopen;hopen;1590
halen;halen;normal;halen;halen;296
haalde;haalde;form;halen;halen;296
gehaald;gehaald;form;halen;halen;296
haal;haal;form;halen;halen;296
haalt;haalt;form;halen;halen;296
haalden;haalden;form;halen;halen;296
hale;hale;form;halen;halen;296
halend;halend;form;halen;halen;296
buiten;buiten;normal;uit;uit;58
erbuiten;erbuiten;form;uit;uit;58
hierbuiten;hierbuiten;form;uit;uit;58
daarbuiten;daarbuiten;form;uit;uit;58
waarbuiten;waarbuiten;form;uit;uit;58
wou;wou;normal;willen;willen;164
eerst;eerst;normal;eerst;eerst;299
eigen;eigen;normal;eigen;eigen;300
rustig;rustig;normal;rustig;rustig;301
horen;horen;normal;horen;horen;302
hoorde;hoorde;form;horen;horen;302
gehoord;gehoord;form;horen;horen;302
